territorio,ano,faixa_renda,categoria,valor_reais
Mato Grosso do Sul,2018,Total,2.1.4 Transporte,777.03
Mato Grosso do Sul,2018,Total,2.1.6 Assistência à saude,293.28
Mato Grosso do Sul,2018,Total,2.1.7 Educação,139.34
Mato Grosso do Sul,2018,Total,2.1.8 Recreação e cultura,89.84
Mato Grosso do Sul,2018,Total,2.1.10 Serviços pessoais,50.8
Mato Grosso do Sul,2018,Até 1.908 Reais,2.1.1 Alimentação,331.91
Mato Grosso do Sul,2018,Até 1.908 Reais,2.1.2 Habitação,666.61
Mato Grosso do Sul,2018,Até 1.908 Reais,2.1.4 Transporte,129.7
Mato Grosso do Sul,2018,Até 1.908 Reais,2.1.6 Assistência à saude,102.85
Mato Grosso do Sul,2018,Até 1.908 Reais,2.1.7 Educação,36.02
Mato Grosso do Sul,2018,Até 1.908 Reais,2.1.8 Recreação e cultura,24.94
Mato Grosso do Sul,2018,Até 1.908 Reais,2.1.10 Serviços pessoais,14.81
Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,2.1.1 Alimentação,544.75
Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,2.1.2 Habitação,838.46
Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,2.1.4 Transporte,219.18
Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,2.1.6 Assistência à saude,145.2
Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,2.1.7 Educação,46.2
Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,2.1.8 Recreação e cultura,32.04
Mato Grosso do Sul,2018,Mais de 1.908 a 2.862 Reais,2.1.10 Serviços pessoais,20.21
Mato Grosso do Sul,2018,Mais de 2.862 a 5.724 Reais,2.1.1 Alimentação,798.39
Mato Grosso do Sul,2018,Mais de 2.862 a 5.724 Reais,2.1.2 Habitação,1146.39
Mato Grosso do Sul,2018,Mais de 2.862 a 5.724 Reais,2.1.4 Transporte,541.06
Mato Grosso do Sul,2018,Mais de 2.862 a 5.724 Reais,2.1.6 Assistência à saude,235.84
Mato Grosso do Sul,2018,Mais de 2.862 a 5.724 Reais,2.1.7 Educação,89.61
Mato Grosso do Sul,2018,Mais de 2.862 a 5.724 Reais,2.1.8 Recreação e cultura,72.71
Mato Grosso do Sul,2018,Mais de 2.862 a 5.724 Reais,2.1.10 Serviços pessoais,41.46
Mato Grosso do Sul,2018,Mais de 5.724 a 9.540 Reais,2.1.1 Alimentação,1162.59
Mato Grosso do Sul,2018,Mais de 5.724 a 9.540 Reais,2.1.2 Habitação,1592.81
Mato Grosso do Sul,2018,Mais de 5.724 a 9.540 Reais,2.1.4 Transporte,1163.19
Mato Grosso do Sul,2018,Mais de 5.724 a 9.540 Reais,2.1.6 Assistência à saude,362.87
Mato Grosso do Sul,2018,Mais de 5.724 a 9.540 Reais,2.1.7 Educação,177.24
Mato Grosso do Sul,2018,Mais de 5.724 a 9.540 Reais,2.1.8 Recreação e cultura,125.32
Mato Grosso do Sul,2018,Mais de 5.724 a 9.540 Reais,2.1.10 Serviços pessoais,66.87
Mato Grosso do Sul,2018,Mais de 9.540 a 14.310 Reais,2.1.1 Alimentação,1158.1
Mato Grosso do Sul,2018,Mais de 9.540 a 14.310 Reais,2.1.2 Habitação,2053.25
Mato Grosso do Sul,2018,Mais de 9.540 a 14.310 Reais,2.1.4 Transporte,1948.39
Mato Grosso do Sul,2018,Mais de 9.540 a 14.310 Reais,2.1.6 Assistência à saude,572.52
Mato Grosso do Sul,2018,Mais de 9.540 a 14.310 Reais,2.1.7 Educação,293.47
Mato Grosso do Sul,2018,Mais de 9.540 a 14.310 Reais,2.1.8 Recreação e cultura,206.32
Mato Grosso do Sul,2018,Mais de 9.540 a 14.310 Reais,2.1.10 Serviços pessoais,119.34
Mato Grosso do Sul,2018,Mais de 14.310 a 23.850 Reais,2.1.1 Alimentação,1524.81
Mato Grosso do Sul,2018,Mais de 14.310 a 23.850 Reais,2.1.2 Habitação,2693.53
Mato Grosso do Sul,2018,Mais de 14.310 a 23.850 Reais,2.1.4 Transporte,3305.6
Mato Grosso do Sul,2018,Mais de 14.310 a 23.850 Reais,2.1.6 Assistência à saude,879.78
Mato Grosso do Sul,2018,Mais de 14.310 a 23.850 Reais,2.1.7 Educação,454.23
Mato Grosso do Sul,2018,Mais de 14.310 a 23.850 Reais,2.1.8 Recreação e cultura,289.6
Mato Grosso do Sul,2018,Mais de 14.310 a 23.850 Reais,2.1.10 Serviços pessoais,140.51
Mato Grosso do Sul,2018,Mais de 23.850 Reais,2.1.1 Alimentação,1759.5
Mato Grosso do Sul,2018,Mais de 23.850 Reais,2.1.2 Habitação,4609.92
Mato Grosso do Sul,2018,Mais de 23.850 Reais,2.1.4 Transporte,3696.06
Mato Grosso do Sul,2018,Mais de 23.850 Reais,2.1.6 Assistência à saude,1658.43
Mato Grosso do Sul,2018,Mais de 23.850 Reais,2.1.7 Educação,1350.23
Mato Grosso do Sul,2018,Mais de 23.850 Reais,2.1.8 Recreação e cultura,399.73
Mato Grosso do Sul,2018,Mais de 23.850 Reais,2.1.10 Serviços pessoais,259.5
Mato Grosso,2018,Total,2.1.1 Alimentação,708.29
Mato Grosso,2018,Total,2.1.2 Habitação,1268.74
Mato Grosso,2018,Total,2.1.4 Transporte,860.32
Mato Grosso,2018,Total,2.1.6 Assistência à saude,292.38
Mato Grosso,2018,Total,2.1.7 Educação,104.15
Mato Grosso,2018,Total,2.1.8 Recreação e cultura,82.67
Mato Grosso,2018,Total,2.1.10 Serviços pessoais,47.04
Mato Grosso,2018,Até 1.908 Reais,2.1.1 Alimentação,309.53
Mato Grosso,2018,Até 1.908 Reais,2.1.2 Habitação,676.18
Mato Grosso,2018,Até 1.908 Reais,2.1.4 Transporte,192.43
Mato Grosso,2018,Até 1.908 Reais,2.1.6 Assistência à saude,115.09
Mato Grosso,2018,Até 1.908 Reais,2.1.7 Educação,18.25
Mato Grosso,2018,Até 1.908 Reais,2.1.8 Recreação e cultura,26.88
Mato Grosso,2018,Até 1.908 Reais,2.1.10 Serviços pessoais,18.9
Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,2.1.1 Alimentação,467.46
Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,2.1.2 Habitação,820.73
Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,2.1.4 Transporte,335.75
Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,2.1.6 Assistência à saude,157.14
Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,2.1.7 Educação,38.43
Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,2.1.8 Recreação e cultura,53.25
Mato Grosso,2018,Mais de 1.908 a 2.862 Reais,2.1.10 Serviços pessoais,25.66
Mato Grosso,2018,Mais de 2.862 a 5.724 Reais,2.1.1 Alimentação,734.14
Mato Grosso,2018,Mais de 2.862 a 5.724 Reais,2.1.2 Habitação,1143.74
Mato Grosso,2018,Mais de 2.862 a 5.724 Reais,2.1.4 Transporte,699.67
Mato Grosso,2018,Mais de 2.862 a 5.724 Reais,2.1.6 Assistência à saude,206.4
Mato Grosso,2018,Mais de 2.862 a 5.724 Reais,2.1.7 Educação,68.97
Mato Grosso,2018,Mais de 2.862 a 5.724 Reais,2.1.8 Recreação e cultura,62.73
Mato Grosso,2018,Mais de 2.862 a 5.724 Reais,2.1.10 Serviços pessoais,45.79
Mato Grosso,2018,Mais de 5.724 a 9.540 Reais,2.1.1 Alimentação,931.64
Mato Grosso,2018,Mais de 5.724 a 9.540 Reais,2.1.2 Habitação,1703.42
Mato Grosso,2018,Mais de 5.724 a 9.540 Reais,2.1.4 Transporte,1280.89
Mato Grosso,2018,Mais de 5.724 a 9.540 Reais,2.1.6 Assistência à saude,412.17
Mato Grosso,2018,Mais de 5.724 a 9.540 Reais,2.1.7 Educação,150.81
Mato Grosso,2018,Mais de 5.724 a 9.540 Reais,2.1.8 Recreação e cultura,149.43
Mato Grosso,2018,Mais de 5.724 a 9.540 Reais,2.1.10 Serviços pessoais,67.25
Mato Grosso,2018,Mais de 9.540 a 14.310 Reais,2.1.1 Alimentação,1080.82
Mato Grosso,2018,Mais de 9.540 a 14.310 Reais,2.1.2 Habitação,2090.93
Mato Grosso,2018,Mais de 9.540 a 14.310 Reais,2.1.4 Transporte,2122.04
Mato Grosso,2018,Mais de 9.540 a 14.310 Reais,2.1.6 Assistência à saude,668.28
Mato Grosso,2018,Mais de 9.540 a 14.310 Reais,2.1.7 Educação,237.44
Mato Grosso,2018,Mais de 9.540 a 14.310 Reais,2.1.8 Recreação e cultura,155.55
Mato Grosso,2018,Mais de 9.540 a 14.310 Reais,2.1.10 Serviços pessoais,103.91
Mato Grosso,2018,Mais de 14.310 a 23.850 Reais,2.1.1 Alimentação,1530.53
Mato Grosso,2018,Mais de 14.310 a 23.850 Reais,2.1.2 Habitação,2752.89
Mato Grosso,2018,Mais de 14.310 a 23.850 Reais,2.1.4 Transporte,2996.2
Mato Grosso,2018,Mais de 14.310 a 23.850 Reais,2.1.6 Assistência à saude,770.76
Mato Grosso,2018,Mais de 14.310 a 23.850 Reais,2.1.7 Educação,304.18
Mato Grosso,2018,Mais de 14.310 a 23.850 Reais,2.1.8 Recreação e cultura,227.61
Mato Grosso,2018,Mais de 14.310 a 23.850 Reais,2.1.10 Serviços pessoais,112.85
Mato Grosso,2018,Mais de 23.850 Reais,2.1.1 Alimentação,2233.34
Mato Grosso,2018,Mais de 23.850 Reais,2.1.2 Habitação,4707.45
Mato Grosso,2018,Mais de 23.850 Reais,2.1.4 Transporte,4277.72
Mato Grosso,2018,Mais de 23.850 Reais,2.1.6 Assistência à saude,1666.13
Mato Grosso,2018,Mais de 23.850 Reais,2.1.7 Educação,863.92
Mato Grosso,2018,Mais de 23.850 Reais,2.1.8 Recreação e cultura,313.62
Mato Grosso,2018,Mais de 23.850 Reais,2.1.10 Serviços pessoais,137.0
Goiás,2018,Total,2.1.1 Alimentação,652.88
Goiás,2018,Total,2.1.2 Habitação,1242.75
Goiás,2018,Total,2.1.4 Transporte,797.77
Goiás,2018,Total,2.1.6 Assistência à saude,283.86
Goiás,2018,Total,2.1.7 Educação,179.38
Goiás,2018,Total,2.1.8 Recreação e cultura,95.56
Goiás,2018,Total,2.1.10 Serviços pessoais,46.98
Goiás,2018,Até 1.908 Reais,2.1.1 Alimentação,276.62
Goiás,2018,Até 1.908 Reais,2.1.2 Habitação,703.42
Goiás,2018,Até 1.908 Reais,2.1.4 Transporte,186.69
Goiás,2018,Até 1.908 Reais,2.1.6 Assistência à saude,105.21
Goiás,2018,Até 1.908 Reais,2.1.7 Educação,68.0
Goiás,2018,Até 1.908 Reais,2.1.8 Recreação e cultura,25.84
Goiás,2018,Até 1.908 Reais,2.1.10 Serviços pessoais,15.65
Goiás,2018,Mais de 1.908 a 2.862 Reais,2.1.1 Alimentação,445.91
Goiás,2018,Mais de 1.908 a 2.862 Reais,2.1.2 Habitação,873.21
Goiás,2018,Mais de 1.908 a 2.862 Reais,2.1.4 Transporte,312.92
Goiás,2018,Mais de 1.908 a 2.862 Reais,2.1.6 Assistência à saude,167.76
Goiás,2018,Mais de 1.908 a 2.862 Reais,2.1.7 Educação,35.93
Goiás,2018,Mais de 1.908 a 2.862 Reais,2.1.8 Recreação e cultura,44.66
Goiás,2018,Mais de 1.908 a 2.862 Reais,2.1.10 Serviços pessoais,22.13
Goiás,2018,Mais de 2.862 a 5.724 Reais,2.1.1 Alimentação,635.55
Goiás,2018,Mais de 2.862 a 5.724 Reais,2.1.2 Habitação,1107.12
Goiás,2018,Mais de 2.862 a 5.724 Reais,2.1.4 Transporte,566.31
Goiás,2018,Mais de 2.862 a 5.724 Reais,2.1.6 Assistência à saude,248.23
Goiás,2018,Mais de 2.862 a 5.724 Reais,2.1.7 Educação,114.49
Goiás,2018,Mais de 2.862 a 5.724 Reais,2.1.8 Recreação e cultura,72.42
Goiás,2018,Mais de 2.862 a 5.724 Reais,2.1.10 Serviços pessoais,41.87
Goiás,2018,Mais de 5.724 a 9.540 Reais,2.1.1 Alimentação,864.97
Goiás,2018,Mais de 5.724 a 9.540 Reais,2.1.2 Habitação,1726.96
Goiás,2018,Mais de 5.724 a 9.540 Reais,2.1.4 Transporte,1403.71
Goiás,2018,Mais de 5.724 a 9.540 Reais,2.1.6 Assistência à saude,462.67
Goiás,2018,Mais de 5.724 a 9.540 Reais,2.1.7 Educação,328.52
Goiás,2018,Mais de 5.724 a 9.540 Reais,2.1.8 Recreação e cultura,134.91
Goiás,2018,Mais de 5.724 a 9.540 Reais,2.1.10 Serviços pessoais,67.86
Goiás,2018,Mais de 9.540 a 14.310 Reais,2.1.1 Alimentação,1226.11
Goiás,2018,Mais de 9.540 a 14.310 Reais,2.1.2 Habitação,1966.33
Goiás,2018,Mais de 9.540 a 14.310 Reais,2.1.4 Transporte,1592.65
Goiás,2018,Mais de 9.540 a 14.310 Reais,2.1.6 Assistência à saude,636.09
Goiás,2018,Mais de 9.540 a 14.310 Reais,2.1.7 Educação,432.49
Goiás,2018,Mais de 9.540 a 14.310 Reais,2.1.8 Recreação e cultura,217.42
Goiás,2018,Mais de 9.540 a 14.310 Reais,2.1.10 Serviços pessoais,112.51
Goiás,2018,Mais de 14.310 a 23.850 Reais,2.1.1 Alimentação,1301.29
Goiás,2018,Mais de 14.310 a 23.850 Reais,2.1.2 Habitação,2190.44
Goiás,2018,Mais de 14.310 a 23.850 Reais,2.1.4 Transporte,2182.43
Goiás,2018,Mais de 14.310 a 23.850 Reais,2.1.6 Assistência à saude,449.17
Goiás,2018,Mais de 14.310 a 23.850 Reais,2.1.7 Educação,316.06
Goiás,2018,Mais de 14.310 a 23.850 Reais,2.1.8 Recreação e cultura,260.63
Goiás,2018,Mais de 14.310 a 23.850 Reais,2.1.10 Serviços pessoais,119.34
Goiás,2018,Mais de 23.850 Reais,2.1.1 Alimentação,1887.61
Goiás,2018,Mais de 23.850 Reais,2.1.2 Habitação,4646.05
Goiás,2018,Mais de 23.850 Reais,2.1.4 Transporte,5432.5
Goiás,2018,Mais de 23.850 Reais,2.1.6 Assistência à saude,1239.59
Goiás,2018,Mais de 23.850 Reais,2.1.7 Educação,1863.09
Goiás,2018,Mais de 23.850 Reais,2.1.8 Recreação e cultura,638.63
Goiás,2018,Mais de 23.850 Reais,2.1.10 Serviços pessoais,175.84
Distrito Federal,2018,Total,2.1.1 Alimentação,876.27
Distrito Federal,2018,Total,2.1.2 Habitação,2433.28
Distrito Federal,2018,Total,2.1.4 Transporte,1446.55
Distrito Federal,2018,Total,2.1.6 Assistência à saude,650.07
Distrito Federal,2018,Total,2.1.7 Educação,443.55
Distrito Federal,2018,Total,2.1.8 Recreação e cultura,243.24
Distrito Federal,2018,Total,2.1.10 Serviços pessoais,92.69
Distrito Federal,2018,Até 1.908 Reais,2.1.1 Alimentação,327.16
Distrito Federal,2018,Até 1.908 Reais,2.1.2 Habitação,782.0
Distrito Federal,2018,Até 1.908 Reais,2.1.4 Transporte,208.52
Distrito Federal,2018,Até 1.908 Reais,2.1.6 Assistência à saude,98.02
Distrito Federal,2018,Até 1.908 Reais,2.1.7 Educação,63.14
Distrito Federal,2018,Até 1.908 Reais,2.1.8 Recreação e cultura,41.63
Distrito Federal,2018,Até 1.908 Reais,2.1.10 Serviços pessoais,21.82
Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,2.1.1 Alimentação,359.25
Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,2.1.2 Habitação,1053.1
Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,2.1.4 Transporte,359.21
Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,2.1.6 Assistência à saude,105.33
Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,2.1.7 Educação,128.86
Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,2.1.8 Recreação e cultura,42.7
Distrito Federal,2018,Mais de 1.908 a 2.862 Reais,2.1.10 Serviços pessoais,29.35
Distrito Federal,2018,Mais de 2.862 a 5.724 Reais,2.1.1 Alimentação,587.35
Distrito Federal,2018,Mais de 2.862 a 5.724 Reais,2.1.2 Habitação,1340.13
Distrito Federal,2018,Mais de 2.862 a 5.724 Reais,2.1.4 Transporte,643.47
Distrito Federal,2018,Mais de 2.862 a 5.724 Reais,2.1.6 Assistência à saude,290.17
Distrito Federal,2018,Mais de 2.862 a 5.724 Reais,2.1.7 Educação,168.82
Distrito Federal,2018,Mais de 2.862 a 5.724 Reais,2.1.8 Recreação e cultura,102.99
Distrito Federal,2018,Mais de 2.862 a 5.724 Reais,2.1.10 Serviços pessoais,48.89
Distrito Federal,2018,Mais de 5.724 a 9.540 Reais,2.1.1 Alimentação,713.59
Distrito Federal,2018,Mais de 5.724 a 9.540 Reais,2.1.2 Habitação,2021.87
Distrito Federal,2018,Mais de 5.724 a 9.540 Reais,2.1.4 Transporte,1328.7
Distrito Federal,2018,Mais de 5.724 a 9.540 Reais,2.1.6 Assistência à saude,525.76
Distrito Federal,2018,Mais de 5.724 a 9.540 Reais,2.1.7 Educação,346.34
Distrito Federal,2018,Mais de 5.724 a 9.540 Reais,2.1.8 Recreação e cultura,207.0
Distrito Federal,2018,Mais de 5.724 a 9.540 Reais,2.1.10 Serviços pessoais,72.4
Distrito Federal,2018,Mais de 9.540 a 14.310 Reais,2.1.1 Alimentação,1104.46
Distrito Federal,2018,Mais de 9.540 a 14.310 Reais,2.1.2 Habitação,2387.78
Distrito Federal,2018,Mais de 9.540 a 14.310 Reais,2.1.4 Transporte,1497.1
Distrito Federal,2018,Mais de 9.540 a 14.310 Reais,2.1.6 Assistência à saude,770.54
Distrito Federal,2018,Mais de 9.540 a 14.310 Reais,2.1.7 Educação,485.93
Distrito Federal,2018,Mais de 9.540 a 14.310 Reais,2.1.8 Recreação e cultura,208.04
Distrito Federal,2018,Mais de 9.540 a 14.310 Reais,2.1.10 Serviços pessoais,100.3
Distrito Federal,2018,Mais de 14.310 a 23.850 Reais,2.1.1 Alimentação,1441.89
Distrito Federal,2018,Mais de 14.310 a 23.850 Reais,2.1.2 Habitação,3764.45
Distrito Federal,2018,Mais de 14.310 a 23.850 Reais,2.1.4 Transporte,2103.08
Distrito Federal,2018,Mais de 14.310 a 23.850 Reais,2.1.6 Assistência à saude,1215.84
Distrito Federal,2018,Mais de 14.310 a 23.850 Reais,2.1.7 Educação,788.22
Distrito Federal,2018,Mais de 14.310 a 23.850 Reais,2.1.8 Recreação e cultura,336.52
Distrito Federal,2018,Mais de 14.310 a 23.850 Reais,2.1.10 Serviços pessoais,166.41
Distrito Federal,2018,Mais de 23.850 Reais,2.1.1 Alimentação,1813.31
Distrito Federal,2018,Mais de 23.850 Reais,2.1.2 Habitação,6264.91
Distrito Federal,2018,Mais de 23.850 Reais,2.1.4 Transporte,4295.59
Distrito Federal,2018,Mais de 23.850 Reais,2.1.6 Assistência à saude,1770.56
Distrito Federal,2018,Mais de 23.850 Reais,2.1.7 Educação,1293.93
Distrito Federal,2018,Mais de 23.850 Reais,2.1.8 Recreação e cultura,805.53
Distrito Federal,2018,Mais de 23.850 Reais,2.1.10 Serviços pessoais,238.09
